Leap Product,Company ObjectId,Account Name,Plan,Account ID,Agreement: Agreement #,Next Payment Due Date,Start Date,NAICS Code,Primary Classification,Current Number of Licenses,Current Monthly Cost Per License,Current Total Monthly Cost,Total Setup Fee,Total Paid-To-Date,Billing Zip/Postal Code,Billing City,Billing State/Province,Account Owner,Customer Success Manager,Current MRR,Consolidated Census Bands,Census Bands,# Of Potential Users,Current Leap Users,Current SalesPro Users,Current Leap MRR,Current SalesPro MRR
Leap,HTXc1yKWsI,Newhaus Construction,Premium 2021,0011K00002YLQxg,5638,11/5/23,12/5/22,not found,Contractors - Building,19,85,1615,500,"$15,971 ",91606,North Hollywood,CA,Yesenia Romero,Yesenia Romero,1615,20-49 employees,20-49 employees,25,0,19,0,1615
Leap,uClQyCYnUC,Shinnova Solar,Premium 2020,0011K00002OkTM3,2818,10/10/23,2/10/21,not found,Home Improvement & Remodeling Services,8,90,720,1000,"$15,910 ",,Kansas City,KS,Colton Temanson,Colton Temanson,720,10-19 employees,10-19 employees,2,0,8,0,720
Leap,pg2ZFyjI54,"Holland, Inc. dba The Closet Doctor",Enterprise 2021,0011K00002J4WLK,3095,11/1/23,9/30/21,not found,Cabinets & Countertops,4,125,500,0,"$15,775 ",95648,Lincoln,CA,Corey Stroup Mishenko,Corey Stroup Mishenko,500,1-9 employees,5-9 employees,5,0,4,0,500
Leap,82SssymJZv,Express Sunrooms of Charleston,Enterprise 2021,0011K00002ShTU8,3466,10/13/23,6/14/22,not found,Contractors - Building,11,125,1375,0,"$15,658 ",29483,Summerville,SC,Yesenia Romero,Yesenia Romero,1375,50-249 employees,50-99 employees,,0,11,0,1375
Leap,n2tKGTOBEW,"Nu Look Home Design, Inc.",SalesPro Enterprise 2023,0014100000tHgKj,6553,10/30/23,4/30/23,not found,Contractors - Roofing,37,68.7,2541.9,0,"$15,490 ",21076,Hanover,MD,Jordan Kahlenberg,Jordan Kahlenberg,2541.9,50-249 employees,100-249 employees,,0,37,0,2541.9
Leap,wvj6u3wY0T,Guardian Garage ATL,SalesPro Enterprise 2023,0011K00002bsKNA,6367,10/27/23,3/27/23,not found,,22,100,2200,0,"$15,400 ",30120,Cartersville,GA,Jordan Kahlenberg,Jordan Kahlenberg,2200,20-49 employees,20-49 employees,,0,22,0,2200
Leap,OnFeAyrvcZ,Krueger Brothers Construction,Enterprise 2021,0011K00002J2i4O,3594,10/14/23,9/14/22,not found,Contractors - Building,10,112.5,1125,0,"$15,375 ",80916,Colorado Springs,CO,Jordan Kahlenberg,Jordan Kahlenberg,1125,10-19 employees,10-19 employees,,0,10,0,1125
Leap,ldXf1D5VRM,Basement Doctor NW,Enterprise 2021,0011K00002Xxr5Y,3521,10/29/23,7/29/22,not found,Fire & Water - Damage & Restoration,15,100,1500,0,"$15,289 ",45801,Lima,OH,Francesca Furnells,Francesca Furnells,1500,10-19 employees,10-19 employees,,0,15,0,1500
Leap,gcFDs1xUSl,American Impact Windows and Doors,Premium 2019,0011K00002H402O,2237,10/18/23,12/18/19,not found,Glass Products & Services,17,137.5,2337.5,2500,"$15,128 ",33126,Miami,FL,Colton Temanson,Colton Temanson,2337.5,10-19 employees,10-19 employees,2,0,17,0,2337.5
Leap,uiyik0CkG6,HB Siding,Premium 2019,0011K00002ET22E,2146,10/31/23,10/31/19,not found,Contractors - Roofing,2,137.5,275,1750,"$15,115 ",83642,Meridian,ID,Christopher Cielo,Christopher Cielo,275,1-9 employees,1-4 employees,2,0,2,0,275
Leap,0hXtUiYWDQ,NHH Roofing Plus,Premium 2021,0011K00002U4UBL,3289,10/17/23,2/17/22,not found,Contractors - Roofing,7,95,665,0,"$14,800 ",,,MN,Yesenia Romero,Yesenia Romero,665,1-9 employees,5-9 employees,7,0,7,0,665
Leap,VCfktAw2Vd,All Exteriors MD,Premium 2021,0011K00002LSo7C,2943,10/19/23,5/19/21,not found,Contractors - Roofing,8,99,792,0,"$14,633 ",21601,Easton,MD,Francesca Furnells,Francesca Furnells,792,1-9 employees,5-9 employees,,0,8,0,792
Leap,j5QCEp1s6E,GreenTex Windows and Siding,Premium 2019,0011K00002FgEH9,2216,11/2/23,12/2/19,238170,Glass Products & Services,5,123.75,618.75,0,"$14,605 ",78664,Round Rock,TX,Colton Temanson,Colton Temanson,618.75,1-9 employees,5-9 employees,3,0,5,0,618.75
Leap,VF3j0Ehqs3,Surface Bella,Pro 2020,0011K00002H6di2,2379,10/10/23,3/10/20,not found,Contractors - Building,13,38.5,500.5,250,"$14,569 ",,Greenville,SC,Christopher Cielo,Christopher Cielo,500.5,10-19 employees,10-19 employees,2,0,13,0,500.5
Leap,BY1GxPtx3y,Window Nation Inc,Premium 2019,0014100000ERFSm,1876,10/10/23,5/10/19,238150,Glass Products & Services,1,123.75,123.75,0,"$14,555 ",20759,Fulton,MD,Francesca Furnells,Francesca Furnells,123.75,250+ employees,250-499 employees,160,0,1,0,123.75
Leap,4PX48VQ0eZ,All American Roofing,Enterprise 2021,0011K00002U4uoi,3512,10/25/23,7/25/22,238160,Contractors - Roofing,9,112.5,1012.5,2000,"$14,534 ",19809,Wilmington,DE,Corey Stroup Mishenko,Corey Stroup Mishenko,1012.5,10-19 employees,10-19 employees,5,0,9,0,1012.5
Leap,cfpl27E2oQ,Rosenello's Windows,Enterprise 2021,0011K00002XxZgQ,3541,10/17/23,8/31/22,238170,Glass Products & Services,10,100,1000,2500,"$14,500 ",,,PA,Sydney Stansell,Sydney Stansell,1000,10-19 employees,10-19 employees,,0,10,0,1000
Leap,ttA2I94Hcy,Window Concepts of Minnesota,Premium 2019,0014100001yRepd,1389,10/31/23,10/31/18,not found,Glass Products & Services,5,85.5,427.5,1500,"$14,298 ",55107,St Paul,MN,Christopher Cielo,Christopher Cielo,427.5,10-19 employees,10-19 employees,14,0,5,0,427.5
Leap,q1vaTXYmAr,Texas Windows Direct,Premium 2019,0014100001yUzfM,1408,10/26/23,11/26/18,not found,Glass Products & Services,2,95,190,2000,"$14,143 ",78613,Cedar Park,TX,Daniil Lyalko,Kevin Powell,190,1-9 employees,1-4 employees,1,0,2,0,190
Leap,u8F8o6ji9K,Krasiva Windows & Doors,Premium 2021,0011K00002U4UEI,3287,10/14/23,2/14/22,423310,Glass Products & Services,2,90,180,0,"$14,040 ",,Phoenix,AZ,Jordan Kahlenberg,Jordan Kahlenberg,180,10-19 employees,10-19 employees,,0,2,0,180
Leap,5FUKzrYRU8,Majors Home Improvement,Premium 2021,0011K00002SgpG2,3082,10/30/23,9/30/21,not found,Contractors - Building,5,99,495,0,"$14,008 ",,,FL,Corey Stroup Mishenko,Corey Stroup Mishenko,495,10-19 employees,10-19 employees,3,0,5,0,495
Leap,udTJYB2qBA,"Superior Aluminum Installations, Inc.",Premium 2019,0014100000iAjVj,1131,10/27/23,8/27/17,not found,Contractors - Building,1,95,95,2500,"$13,928 ",32792,Winter Park,FL,Sydney Phillips,Sydney Phillips,95,50-249 employees,50-99 employees,6,0,1,0,95
Leap,V7gEWoT4Px,ABC Seamless of NE Oklahoma,Premium 2019,0014100000fZ10L,1112,10/10/23,7/10/17,not found,Contractors - Siding,1,85,85,2000,"$13,910 ",74337,Chouteau,OK,Christopher Cielo,Christopher Cielo,85,1-9 employees,1-4 employees,2,0,1,0,85
Leap,KAF54GYCFC,Fletcher Construction,Enterprise 2021,0014100000XOVpe,3626,10/28/23,9/28/22,not found,Contractors - Roofing,9,125,1125,0,"$13,853 ",22554,Stafford,VA,Jordan Kahlenberg,Jordan Kahlenberg,1125,10-19 employees,10-19 employees,9,0,9,0,1125
Leap,X1KfLL3UtE,Aspire Kitchen & Bath,Enterprise 2021,0011K00002AGIKQ,3513,10/26/23,7/26/22,not found,Home Improvement & Remodeling Services,8,115,920,0,"$13,800 ",64030,Grandview,MO,Francesca Furnells,Francesca Furnells,920,1-9 employees,5-9 employees,5,0,8,0,920
Leap,0kZjjglHJy,Brightside Home Solutions,Enterprise 2021,0011K00002ZNL6a,5567,10/17/23,11/17/22,not found,,10,125,1250,0,"$13,750 ",,,OR,Colton Temanson,Colton Temanson,1250,10-19 employees,10-19 employees,10,0,10,0,1250
Leap,xwP79fhbBx,Legacy Bath & Kitchen,Premium 2019,0014100001aF7XE,1268,10/26/23,4/26/18,not found,Contractors - Building,1,71.5,71.5,2000,"$13,644 ",78232,San Antonio,TX,Sydney Phillips,Sydney Phillips,71.5,10-19 employees,10-19 employees,1,0,1,0,71.5
Leap,dlppAm2Ohs,Legacy,Enterprise 2021,0011K00002U2a1I,3212,10/30/23,12/22/21,not found,Glass Products & Services,6,125,750,0,"$13,608 ",,Charlotte,NC,Yesenia Romero,Yesenia Romero,750,10-19 employees,10-19 employees,,0,6,0,750
Leap,9kiIus9UTX,LeafCo Gutters,Premium 2019,0011K00002H6IZH,2360,10/28/23,2/28/20,not found,Cleaning Services & Supplies,2,137.5,275,1700,"$13,600 ",60654,Chicago,IL,Corey Stroup Mishenko,Corey Stroup Mishenko,275,10-19 employees,10-19 employees,2,0,2,0,275
Leap,LhSxzHzpji,Sparkk Construction,Enterprise 2021,0011K00002YMNYW,3615,10/23/23,9/23/22,not found,,11,125,1375,500,"$13,570 ",,,VA,Yesenia Romero,Yesenia Romero,1375,10-19 employees,10-19 employees,,0,11,0,1375
Leap,zh3B5d0YAB,Glicks Exteriors,Premium 2021,0011K00002U4rhV,3305,10/28/23,2/28/22,not found,Contractors - Roofing,6,99,594,0,"$13,490 ",17527,Gap,PA,Yesenia Romero,Yesenia Romero,594,1-9 employees,5-9 employees,,0,6,0,594
Leap,KhfGQP3QEZ,Bath Busters NE,Premium 2020,0011K00002EPNeG,2687,10/30/23,9/30/20,not found,Contractors - Building,8,50,400,2000,"$13,445 ",1453,Leominster,Massachusetts,Christopher Cielo,Christopher Cielo,400,10-19 employees,10-19 employees,3,0,8,0,400
Leap,7LPtAchg5b,Granite Transformations TN,Premium 2020,0011K00002NGAcw,2752,11/4/23,12/4/20,not found,Home Improvement & Remodeling Services,7,50,350,1000,"$13,310 ",37211,Nashville,TN,Colton Temanson,Colton Temanson,350,50-249 employees,50-99 employees,,0,7,0,350
Leap,Hz6PoMUEl5,Choice Remodeling & Restoration,Enterprise 2021,0011K00002VLQCt,3355,10/24/23,3/24/22,236118,Contractors - Roofing,7,100,700,0,"$13,300 ",19803,Wilmington,DE,Yesenia Romero,Yesenia Romero,700,10-19 employees,10-19 employees,10,0,7,0,700
Leap,JOf5ENxdPB,SafeGuard Impact Windows & Doors,Premium 2021,0011K00002U3uqK,3603,10/21/23,9/21/22,not found,Glass Products & Services,13,99,1287,0,"$13,290 ",,,FL,Colton Temanson,Colton Temanson,1287,10-19 employees,10-19 employees,,0,13,0,1287
Leap,Uqvd4SN8no,Keystone Window of Pennsylvania,Premium 2021,0011K00002NEEZN,3205,10/21/23,12/21/21,423310,Glass Products & Services,2,99,198,1500,"$13,045 ",,,PA,Daniil Lyalko,Kevin Powell,198,1-9 employees,1-4 employees,,0,2,0,198
Leap,D9XJ6zYFMG,Punch List,Premium 2020,0011K00002PN2x3,2825,10/19/23,2/19/21,not found,Contractors - Roofing,4,99,396,1000,"$12,895 ",29403,Chicago,IL,Colton Temanson,Colton Temanson,396,1-9 employees,1-4 employees,,0,4,0,396
Leap,O7M4iPesrW,Excel Roofing LLC,Premium 2021,0011K00002QzlyZ,2938,10/14/23,5/14/21,not found,Contractors - Roofing,5,55,275,0,"$12,783 ",21014,Bell Air,MD,Francesca Furnells,Francesca Furnells,275,1-9 employees,5-9 employees,,0,5,0,275
Leap,z5GIFTotN5,Re-Bath of N. San Diego,Premium 2021,0011K00002Sk0Vl,3175,10/30/23,11/30/21,not found,Contractors - Building,5,99,495,750,"$12,714 ",,,CA,Sydney Stansell,Sydney Stansell,495,50-249 employees,100-249 employees,,0,5,0,495
Leap,kOc2RkcQ2w,ReBath of DFW,Premium 2021,0011K00002H6Ibm,3523,10/30/23,8/2/22,not found,Contractors - Building,10,90,900,1000,"$12,700 ",,Dallas,TX,Colton Temanson,Colton Temanson,900,10-19 employees,10-19 employees,,0,10,0,900
Leap,ynN5C1WRnB,Re-Bath Milledgeville,Premium 2020,0011K00002H4W7J,2709,10/28/23,10/28/20,not found,Contractors - Building,5,55,275,1000,"$12,633 ",31061,Milledgeville,Georgia,Christopher Cielo,Christopher Cielo,275,1-9 employees,5-9 employees,0,0,5,0,275
Leap,uoatMAMXSC,Epic Concrete Coatings,SalesPro Enterprise 2023,0011K00002H5oTm,2332,10/12/23,2/12/20,not found,Contractors - Concrete,2,123.75,247.5,2000,"$12,598 ",58047,Horace,ND,Sydney Phillips,Sydney Phillips,247.5,1-9 employees,1-4 employees,2,0,2,0,247.5
Leap,xL10CnJ077,WB Re-Bath,Enterprise 2021,0011K00002EPVQR,3666,10/25/23,10/25/22,not found,Contractors - Building,12,100,1200,500,"$12,500 ",89120,Las Vegas,NV,Jordan Kahlenberg,Jordan Kahlenberg,1200,50-249 employees,100-249 employees,6,0,12,0,1200
Leap,McdqmzAWu5,Modern Re-Bath (Lake Villa),Premium 2019,0011K00002EPZkN,2042,10/19/23,8/19/19,not found,Contractors - Building,4,60.5,242,2000,"$12,448 ",,Lake Villa,IL,Christopher Cielo,Christopher Cielo,242,50-249 employees,100-249 employees,5,0,4,0,242
Leap,OwjJU64RJY,HomeWerks Inc,Premium 2021,0011K00002VLOdu,3350,10/31/23,3/22/22,not found,Contractors - Building,9,99,891,0,"$12,364 ",,,IL,Yesenia Romero,Yesenia Romero,891,1-9 employees,5-9 employees,20,0,9,0,891
Leap,HVeODmctis,Pacific Exteriors LLC,Enterprise 2021,0011K0000223Kk1,3487,10/30/23,6/30/22,not found,Contractors - Siding,8,95,760,0,"$12,160 ",98082,Mill Creek,WA,Francesca Furnells,Francesca Furnells,760,50-249 employees,50-99 employees,3,0,8,0,760
Leap,XwapZVG7z0,USA Concrete Coatings,Premium 2021,0011K00002Qziv0,3013,10/30/23,7/30/21,not found,Carpet & Flooring,5,90,450,0,"$12,150 ",,,TX,Christopher Cielo,Christopher Cielo,450,10-19 employees,10-19 employees,,0,5,0,450
Leap,BRIJLPlgTr,Re-Bath of Richmond,Premium 2021,0011K00002RUNaE,3004,10/19/23,7/19/21,not found,Contractors - Building,5,90,450,0,"$12,150 ",23236,Richmond,VA,Sydney Stansell,Sydney Stansell,450,1-9 employees,5-9 employees,,0,5,0,450
Leap,zLIqGqhyHx,Re-Bath of Knoxville,Premium 2020,0011K00002LT0zf,2656,10/21/23,8/21/20,not found,Contractors - Building,6,65,390,1250,"$12,101 ",,,TN,Francesca Furnells,Francesca Furnells,390,50-249 employees,100-249 employees,4,0,6,0,390
Leap,kG04OD0FkS,WindowWall,SalesPro Team 2023,0011K00002O8mHE,6466,11/7/23,4/7/23,not found,Glass Products & Services,28,74,2072,0,"$12,012 ",33619,Tampa,FL,Jordan Kahlenberg,Jordan Kahlenberg,2072,20-49 employees,20-49 employees,13,0,28,0,2072
Leap,VHobBJHnIx,Russell Roofing,Enterprise 2021,0014100001SaQsI,3683,10/31/23,10/31/22,238160,Contractors - Roofing,12,125,1500,0,"$12,000 ",19075,Oreland,Pennsylvania,Sydney Stansell,Sydney Stansell,1500,10-19 employees,10-19 employees,4,0,12,0,1500
Leap,InEG5Mnh4y,Minnesota's 1st Choice,Premium 2019,001410000107NXc,1439,10/11/23,1/11/19,not found,Glass Products & Services,2,94.05,188.1,2000,"$11,982 ",55963,Pine Island,MN,Colton Temanson,Colton Temanson,188.1,10-19 employees,10-19 employees,3,0,2,0,188.1
Leap,trQc7Ai6ps,"Remodeling, M.D.",Premium 2021,0011K000027RtY8,3672,10/27/23,10/27/22,not found,Contractors - Roofing,12,80,960,0,"$11,590 ",21236,Nottingham,MD,Sydney Stansell,Sydney Stansell,960,10-19 employees,10-19 employees,0,0,12,0,960
Leap,GZ2l5FDjuk,"Heartland Roofing, Siding and Windows",Premium 2021,0011K00002YMtya,5786,11/5/23,1/5/23,not found,Contractors - Roofing,13,89,1157,0,"$11,570 ",50325,Clive,IA,Jordan Kahlenberg,Jordan Kahlenberg,1157,10-19 employees,10-19 employees,0,0,13,0,1157
Leap,EGU8PaMnvr,Rebath / Inland Empire,Premium 2020,0011K00002NEjRm,2722,10/9/23,11/9/20,not found,,6,55,330,500,"$11,552 ",,,CA,Sydney Stansell,Sydney Stansell,330,1-9 employees,5-9 employees,2,0,6,0,330
Leap,9zQTKWenlc,"Pure Service Pro, LLC",Enterprise 2021,0011K00002ERI4x,3144,10/27/23,11/27/21,not found,,5,100,500,0,"$11,500 ",7052,West Orange,NJ,Sydney Stansell,Sydney Stansell,500,1-9 employees,5-9 employees,5,0,5,0,500
Leap,6mJDW0q9QS,Armored Impact Windows and Doors Inc,Enterprise 2021,0011K00002J450c,3115,11/5/23,10/15/21,not found,Glass Products & Services,4,125,500,0,"$11,486 ",,West Palm Beach,FL,Christopher Cielo,Christopher Cielo,500,10-19 employees,10-19 employees,5,0,4,0,500
Leap,WX7EdjitYU,Nuface home improvement,Enterprise 2021,0011K00002VKqbo,3506,10/19/23,7/19/22,not found,Contractors - Building,11,100,1100,1500,"$11,483 ",6479,Plantsville,CT,Sydney Stansell,Sydney Stansell,1100,10-19 employees,10-19 employees,,0,11,0,1100
Leap,eB1RI31FW1,4 Seasons Midwest,Premium 2019,0011K00002H3ibt,2234,10/13/23,12/13/19,not found,Glass Products & Services,2,123.75,247.5,500,"$11,478 ",67114,Newton,Kansas,Corey Stroup Mishenko,Corey Stroup Mishenko,247.5,1-9 employees,1-4 employees,1,0,2,0,247.5
Leap,OGsYs6daa9,Blyss Construction,Premium 2021,0011K00002SjXL7,3177,10/30/23,11/30/21,not found,Contractors - Siding,5,99,495,0,"$11,385 ",95841,Sacramento,CA,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,HTeYBFmXc6,Granite Transformations of SE PA,Premium 2021,0011K00002SjDhZ,3155,10/12/23,11/12/21,not found,Construction Supplies & Services,5,99,495,0,"$11,385 ",19454,North Wales,PA,Colton Temanson,Colton Temanson,495,50-249 employees,50-99 employees,,0,5,0,495
Leap,KAEhnpxNyH,Randy?s Roofing & Window Shop,Premium 2020,0011K00002J3Zle,2613,10/9/23,7/9/20,not found,Contractors - Roofing,2,125,250,2500,"$11,250 ",,,TX,Christopher Cielo,Christopher Cielo,250,1-9 employees,1-4 employees,2,0,2,0,250
Leap,zuFhH9Q2Am,Next Day Gutters,Enterprise 2021,0011K00002POgiZ,3677,10/28/23,10/28/22,not found,Cleaning Services & Supplies,10,112.5,1125,0,"$11,250 ",,,MD,Yesenia Romero,Yesenia Romero,1125,50-249 employees,100-249 employees,,0,10,0,1125
Leap,uFnYQDI2nE,Vaz Construction,Enterprise 2021,0011K00002LSY59,3501,10/15/23,7/15/22,not found,Contractors - Roofing,6,125,750,0,"$11,250 ",,,MA,Sydney Stansell,Sydney Stansell,750,1-9 employees,5-9 employees,2,0,6,0,750
Leap,aDTAyrPNTQ,Neighborhood Windows & Doors,Premium 2021,0011K00002VNRxA,3421,10/18/23,5/18/22,423310,Construction Supplies & Services,6,99,594,1000,"$11,250 ",,,FL,Francesca Furnells,Francesca Furnells,594,1-9 employees,5-9 employees,,0,6,0,594
Leap,O1ML48Ugeb,Kentuckiana Re-Bath,Premium 2021,0011K00002RTugA,3437,10/24/23,5/24/22,not found,Contractors - Building,10,75,750,1500,"$11,245 ",40220,Louisville,KY,Yesenia Romero,Yesenia Romero,750,10-19 employees,10-19 employees,,0,10,0,750
Leap,nFKRRYhAAU,Advanced Roofing Systems Inc,Premium 2019,0014100001r8OX1,2252,11/7/23,1/7/20,not found,Contractors - Roofing,2,123.75,247.5,1500,"$11,197 ",90712,Lakewood,CA,Francesca Furnells,Francesca Furnells,247.5,1-9 employees,1-4 employees,1,0,2,0,247.5
Leap,h2Aj2imB6k,Alco Products Inc,Enterprise 2021,0014100001VALly,5620,10/30/23,11/30/22,not found,Contractors - Siding,11,112.5,1237.5,0,"$11,138 ",20817,North Bethesda,MD,Colton Temanson,Colton Temanson,1237.5,10-19 employees,10-19 employees,,0,11,0,1237.5
Leap,5VS1p2GPjY,Perfect Choice Exteriors,Premium 2021,0011K00002O94H1,5758,10/30/23,12/30/22,not found,Contractors - Building,16,90,1440,0,"$11,084 ",61610,Creve Coeur,IL,Jordan Kahlenberg,Jordan Kahlenberg,1440,10-19 employees,10-19 employees,,0,16,0,1440
Leap,shmIGZCZRH,Arch Design Build,Enterprise 2021,0011K00002ZMJ7a,3688,11/8/23,11/8/22,not found,Contractors - Roofing,6,125,750,2000,"$11,000 ",21754,IJAMSVILLE,Maryland,Yesenia Romero,Yesenia Romero,750,1-9 employees,5-9 employees,5,0,6,0,750
Leap,W7E3H9RfKh,Rebath-Missouri,Premium 2020,0011K00002LVLX7,2683,10/28/23,9/28/20,not found,Contractors - Building,4,55,220,1500,"$10,813 ",64850-9100,Neosho,MO,Colton Temanson,Colton Temanson,220,10-19 employees,10-19 employees,3,0,4,0,220
Leap,uptLuLjESE,Kurtis Kitchen and Bath,Premium 2021,0011K00002WFOrG,3485,10/30/23,6/30/22,not found,Contractors - Building,8,99,792,0,"$10,770 ",,,MI,Sydney Stansell,Sydney Stansell,792,50-249 employees,100-249 employees,,0,8,0,792
Leap,f8fFhemxms,Patrick Roofing (Northern) Ltd,Premium 2020,0011K00002J2Pj5,2497,10/30/23,4/30/20,not found,Contractors - Roofing,2,137.5,275,0,"$10,762 ",P3C 1T4,Sudbury,Ont.,Christopher Cielo,Christopher Cielo,275,10-19 employees,10-19 employees,2,0,2,0,275
Leap,JjAPTFZB0d,Stress Free Roofing,Premium 2019,0011K00002H62pt,2340,10/19/23,2/19/20,238160,Contractors - Roofing,1,137.5,137.5,1500,"$10,748 ",30253,McDonough,GA,Francesca Furnells,Francesca Furnells,137.5,1-9 employees,1-4 employees,1,0,1,0,137.5
Leap,dfvQ828zju,Stencil Design & Remodel,Premium 2020,0011K00002LVLTy,2679,10/25/23,9/25/20,not found,Contractors - Building,1,105,105,500,"$10,529 ",76051,Grapevine,TX,Corey Stroup Mishenko,Corey Stroup Mishenko,105,1-9 employees,1-4 employees,2,0,1,0,105
Leap,cRtow7NE51,Living Baths,Enterprise 2021,0011K00002YKnaV,3577,10/31/23,8/31/22,not found,Contractors - Building,10,112.5,1125,1500,"$10,518 ",1056,ludlow,MA,Sydney Stansell,Sydney Stansell,1125,10-19 employees,10-19 employees,,0,10,0,1125
Leap,6hLr7vFJcB,Empire Home Remodeling,Premium 2021,0011K00002CVfo0,2951,10/25/23,5/25/21,236118,Contractors - Building,8,50,400,0,"$10,494 ",53214,West Allis,WI,Corey Stroup Mishenko,Corey Stroup Mishenko,400,10-19 employees,10-19 employees,0,0,8,0,400
Leap,eIUKCB5cnp,Granite Transformations of Washington,Premium 2020,0014100001dKkt6,2756,10/11/23,12/11/20,not found,Home Improvement & Remodeling Services,6,50,300,500,"$10,400 ",98275,Mukilreo,WA,Colton Temanson,Colton Temanson,300,50-249 employees,50-99 employees,6,0,6,0,300
Leap,hGQAZby9uy,Square Oaks Home Improvement LLC,Enterprise 2021,0011K00002Sk1ci,3185,11/6/23,12/6/21,not found,Glass Products & Services,4,125,500,0,"$10,398 ",54914,Appleton,WI,Francesca Furnells,Francesca Furnells,500,1-9 employees,1-4 employees,3,0,4,0,500
Leap,YaL98RMSRq,C & A Roofing and Construction,Premium 2021,0011K00002SklQg,3222,10/28/23,12/28/21,not found,Contractors - Building,7,90,630,0,"$10,378 ",74017,Claremore,OK,Colton Temanson,Colton Temanson,630,1-9 employees,5-9 employees,1,0,7,0,630
Leap,x0EyVTdZvU,Timeless Coatings,Premium 2021,0011K00002H3aNe,3412,11/5/23,5/5/22,not found,Contractors - Painting,7,99,693,0,"$10,298 ",48114,Brighton,MI,Jordan Kahlenberg,Jordan Kahlenberg,693,250+ employees,250-499 employees,3,0,7,0,693
Leap,PvvvIaMUff,"Ridge Remodeling & Design, LLC",Pro 2020,001410000212KI1,2776,10/29/23,12/29/20,not found,Home Improvement & Remodeling Services,7,35,245,0,"$10,261 ",20179,Leesburg,VA,Corey Stroup Mishenko,Corey Stroup Mishenko,245,1-9 employees,5-9 employees,,0,7,0,245
Leap,SpggzNNiia,EcoView Windows & Doors,Enterprise 2021,00141000017q7kS,3624,10/28/23,9/28/22,423310,Glass Products & Services,7,112.5,787.5,0,"$10,238 ",75234,Farmers Branch,TX,Francesca Furnells,Francesca Furnells,787.5,50-249 employees,50-99 employees,3,0,7,0,787.5
Leap,wA1jHaT4A3,Bath Planet,Premium 2021,0014100000bAYEW,3613,10/22/23,9/22/22,not found,,16,66,1056,0,"$10,226 ",99016,Spokane Valley,WA,Colton Temanson,Colton Temanson,1056,10-19 employees,10-19 employees,10,0,16,0,1056
Leap,9TZeXbnpJy,Bath World,Premium 2021,0011K00002SkbyR,3223,10/28/23,12/28/21,not found,Contractors - Building,7,99,693,0,"$10,211 ",,,FL,Christopher Cielo,Christopher Cielo,693,1-9 employees,5-9 employees,,0,7,0,693
Leap,cyUUtOMcpl,"Quality Discount Roofing, LLC",Premium 2021,0014100001iYx4h,3535,10/12/23,8/12/22,not found,Contractors - Roofing,8,99,792,0,"$10,207 ",32207,Jacksonville,FL,Sydney Stansell,Sydney Stansell,792,50-249 employees,50-99 employees,0,0,8,0,792
Leap,CrrHOPRlDI,Garage Floors and more,Premium 2020,0011K00002POkJx,2865,10/23/23,3/23/21,not found,Engineers,3,99,297,1000,"$10,207 ",,,OH,Christopher Cielo,Christopher Cielo,297,1-9 employees,1-4 employees,,0,3,0,297
Leap,QfjowHAOeC,RollShield,Enterprise 2021,0011K00002YJ8Hv,3570,10/30/23,8/30/22,not found,Glass Products & Services,10,112.5,1125,0,"$10,125 ",33765,Clearwater,FL,Yesenia Romero,Yesenia Romero,1125,10-19 employees,10-19 employees,,0,10,0,1125
Leap,67WgPGULB8,RTP Concrete Coatings and Ray the Painter,Premium 2020,0011K00002LSWnV,2638,10/27/23,7/27/20,not found,Contractors - Painting,1,125,125,2500,"$10,000 ",,,OK,Francesca Furnells,Francesca Furnells,125,10-19 employees,10-19 employees,5,0,1,0,125
Leap,LjgJEbrlzV,AZ Valley Windows,Premium 2021,0011K00002SkeyQ,3252,10/25/23,1/25/22,423310,Glass Products & Services,5,99,495,1000,"$9,938 ",,,AZ,Colton Temanson,Colton Temanson,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,qL6Sffelrw,Rebath SWVA,Premium 2020,0011K00002ERIKy,2706,10/23/23,10/23/20,not found,Contractors - Building,5,58.85,294.25,0,"$9,916 ",24012,Roanoke,VA,Colton Temanson,Colton Temanson,294.25,50-249 employees,100-249 employees,5,0,5,0,294.25
Leap,HD6PnqPO9H,Cottage Builders LLC,Premium 2021,0011K00002VKu6W,3326,11/7/23,3/7/22,not found,,5,99,495,0,"$9,900 ",,,TX,Christopher Cielo,Christopher Cielo,495,1-9 employees,5-9 employees,,0,5,0,495
Leap,YNAMWmCNVO,Sooner state home improvements,Premium 2020,0011K00002J4i2A,2596,11/1/23,7/1/20,not found,Construction Supplies & Services,2,125,250,0,"$9,875 ",,,OK,Christopher Cielo,Christopher Cielo,250,1-9 employees,1-4 employees,2,0,2,0,250
Leap,IWoOZSenDX,ReBath of Tulsa,Premium 2020,0011K00002J3Ym9,2525,10/15/23,5/15/20,not found,Contractors - Building,4,60.5,242,1250,"$9,797 ",,Tulsa,OK,Francesca Furnells,Francesca Furnells,242,50-249 employees,50-99 employees,2,0,4,0,242
